subject,region,session,unit,kernel_peak_t,c1_r,n_spikes,base_hz,change_on,hit_ramp,fa_ramp,n_hit,n_fa
BG_046,DMS,BG_046_01072025,482,0.15,0.1245487464778941,87759.0,11.105730427764325,0.10330912025827388,-0.3352165725047076,-0.1820851688693086,177,328
BG_046,DMS,BG_046_01072025,483,0.25,0.0811211123789842,6211.0,0.29055690072639223,0.27441485068603716,0.0903954802259887,0.04405286343612336,177,328
BG_046,DMS,BG_046_01072025,486,0.9,-0.0725800171337026,168278.0,21.323648103309118,0.6198547215496397,0.70809792843691,-0.4640234948604949,177,328
BG_046,DMS,BG_046_01072025,488,0.1,0.0509657858463574,189797.0,24.971751412429377,-0.15819209039547744,2.003766478342751,1.1483113069016113,177,328
BG_046,DMS,BG_046_01072025,490,0.95,-0.0225209658047824,56762.0,7.780468119451169,0.016142050040356182,1.6572504708097942,1.908957415565343,177,328
BG_046,DMS,BG_046_01072025,492,0.35,-0.0898497247145599,14032.0,2.61501210653753,0.14205004035512525,1.4161958568738235,4.176211453744493,177,328
BG_046,DMS,BG_046_01072025,502,0.65,0.1112917865556742,21179.0,2.4051654560129134,0.3970944309927362,-0.22222222222222232,0.9486049926578564,177,328
BG_046,DMS,BG_046_01072025,505,1.3,-0.0441694945618171,30529.0,4.035512510088781,-0.03551251008878076,0.4105461393596985,1.2628487518355351,177,328
BG_046,DMS,BG_046_01072025,517,0.8,-0.1517940416800519,48234.0,6.456820016142049,0.5488297013720755,0.7080979284369127,1.3039647577092515,177,328
BG_046,DMS,BG_046_01072025,522,1.05,0.1108239891047232,5517.0,0.5811138014527844,0.30024213075060546,0.09039548022598876,-0.13803230543318634,177,328
BG_046,DMS,BG_046_01072025,534,1.05,-0.1491150236857026,39065.0,5.181598062953995,0.21953188054883022,1.0508474576271194,0.7224669603524232,177,328
BG_046,DMS,BG_046_01072025,540,0.8500000000000001,-0.1117619257848786,45148.0,4.66505246166263,-0.009685230024212288,0.5310734463276834,0.020558002936857278,177,328
BG_046,DMS,BG_046_01072025,541,0.2,-0.0164841081323028,24574.0,4.229217110573042,-0.6133979015334936,1.984934086629003,0.9603524229074893,177,328
BG_046,DMS,BG_046_01072025,542,0.5,0.1209214693649329,104016.0,12.994350282485875,0.27118644067796716,4.387947269303199,0.9339207048458142,177,328
BG_046,DMS,BG_046_01072025,544,0.75,0.0055130547680682,131720.0,11.977401129943503,3.59322033898305,7.468926553672315,7.127753303964756,177,328
BG_046,DMS,BG_046_01072025,545,0.05,0.1472172460143777,81716.0,8.991121872477803,0.6811945117029872,1.7250470809792855,1.7004405286343616,177,328
BG_046,DMS,BG_046_01072025,550,1.3,-0.0258157373436534,32046.0,5.8272800645682,-0.9459241323648095,0.7419962335216583,0.14096916299559492,177,328
BG_046,DMS,BG_046_01072025,551,0.75,-0.0451454586993681,4974.0,0.45197740112994345,0.3615819209039549,0.22598870056497178,0.13215859030837007,177,328
BG_046,DMS,BG_046_01072025,552,1.1,-0.0757070808435235,179789.0,20.629539951573847,0.6359967715899941,4.971751412429377,1.8649045521292251,177,328
BG_046,DMS,BG_046_01072025,553,1.35,-0.0547227705865237,138501.0,15.496368038740917,2.1985472154963706,1.0018832391713737,2.681350954478706,177,328
BG_046,DMS,BG_046_01072025,555,0.7000000000000001,0.1008764324599239,150042.0,14.543987086359964,-0.26150121065374954,-0.3314500941619585,-3.1953010279001433,177,328
BG_046,DMS,BG_046_01072025,577,0.7000000000000001,-0.0270907668851531,15666.0,1.5496368038740918,0.3260694108151738,0.384180790960452,0.5521292217327456,177,328
BG_046,DMS,BG_046_01072025,580,0.35,-0.0389193040297876,20396.0,3.0669895076674734,0.09685230024213132,2.1054613935969875,1.6152716593245224,177,328
BG_046,DMS,BG_046_01072025,584,1.15,0.0246295521121973,131877.0,13.946731234866828,0.47134786117836924,1.1412429378531073,0.7400881057268709,177,328
BG_046,DMS,BG_046_01072025,586,0.9,0.1313060489068837,125965.0,14.382566585956415,1.5270379338175974,11.920903954802261,11.98237885462555,177,328
BG_046,DMS,BG_046_01072025,593,0.15,0.1951662247670968,163518.0,20.936238902340595,-0.03228410008070881,1.4124293785310726,-3.5976505139500716,177,328
BG_046,DMS,BG_046_01072025,596,0.9,0.0999121054449088,131616.0,15.06053268765133,1.5722356739305905,12.606403013182678,12.831130690161524,177,328
BG_046,DMS,BG_046_01072025,598,0.65,0.1673981056950515,14161.0,1.307506053268765,-0.01937046004842613,-0.16195856873822967,-0.4111600587371511,177,328
BG_046,DMS,BG_046_01072025,599,0.15,0.1505873880738999,198577.0,25.89184826472962,-1.1234866828087178,0.7758945386064084,-4.352422907488986,177,328
